title,salary,experience,education,skill,city
中级测试工程师(职位编号：T03),8000.0,2,大专,4,广州
Python Django开发工程师,9000.0,2,大专,3,深圳
RPA开发工程师(职位编号：002854),17916.0,1,本科,7,上海
数据工程师（爬虫）,25000.0,0,本科,7,上海
Java高级开发工程师,22500.0,5,大专,2,上海
Python开发工程师,22500.0,3,本科,8,北京
资深大数据开发工程师,17500.0,5,本科,4,成都
数据模型师,25000.0,2,本科,8,上海
Python高级开发工程师,22500.0,0,大专,5,深圳
Java开发工程师,17500.0,0,大专,2,上海
高级测试工程师,13500.0,3,本科,9,深圳
Hadoop工程师,11500.0,0,本科,10,深圳
Python高级开发工程师,12500.0,3,本科,5,上海
软件测试工程师,12500.0,2,大专,5,上海
C++开发工程师,22500.0,0,本科,6,广州
大数据运维工程师,10000.0,2,大专,9,深圳
Python高级工程师,25000.0,5,本科,5,上海
Java高级开发工程师,27500.0,5,大专,2,上海
数据分析经理,20000.0,1,硕士,10,上海
系统运维工程师,7000.0,1,大专,11,深圳
python工程师 python开发工程师,11500.0,2,大专,4,广州
软件测试工程师,12500.0,2,大专,3,上海
风控建模,17500.0,1,本科,11,上海
Python高级DevOps工程师,20000.0,0,本科,3,深圳
数据挖掘工程师,12500.0,2,本科,7,上海
软件测试工程师,17500.0,2,大专,5,上海
Python开发工程师,12500.0,0,本科,8,上海
Pipeline-TD,12500.0,0,本科,3,成都
数据分析师,25000.0,0,本科,10,上海
软件测试工程师,17500.0,3,大专,5,上海
Python工程师,7500.0,0,大专,4,广州
运维开发,11500.0,2,本科,12,上海
软件测试工程师,5250.0,1,本科,13,成都
软件测试工程师,17500.0,2,大专,5,上海
Python高级软件工程师,30000.0,0,本科,7,北京
计算机老师-青少儿,9000.0,0,本科,8,上海
视频云平台架构师,22500.0,5,本科,10,深圳
软件测试工程师,17500.0,0,大专,5,上海
Python开发实习生/住房补贴(职位编号：、),3750.0,0,大专,8,深圳
幼儿编程-创新思维老师（双语）,7000.0,3,本科,11,上海
Python讲师,12500.0,2,大专,3,深圳
数据运营分析师,20000.0,3,本科,12,北京
数据库工程师,17500.0,2,大专,5,上海
PHP开发工程师,11000.0,3,大专,11,广州
初中级运维工程师,5750.0,0,本科,5,北京
商业分析师,20000.0,3,本科,12,北京
Java高级开发工程师,27500.0,3,大专,1,上海
Python工程师,7000.0,2,大专,7,上海
自然语言处理工程师,20000.0,0,本科,10,深圳
Senior Python Developer,35000.0,5,本科,1,上海
Java开发工程师,5500.0,2,大专,5,广州
后端研发工程师-自动化运维方向,30000.0,0,本科,7,北京
数据库工程师,12500.0,2,大专,5,上海
Python开发工程师,12500.0,2,本科,7,上海
软件工程师,12500.0,2,本科,13,北京
后端研发工程师-分布式数据应用方向,30000.0,0,本科,4,北京
Java高级开发工程师,22500.0,5,大专,1,上海
python开发工程师 （非实习）,11500.0,0,大专,5,深圳
人工智能工程师,22500.0,2,本科,11,深圳
C++开发工程师（客户端）,20000.0,0,本科,6,上海
软件测试工程师,12500.0,2,大专,5,上海
Python高级开发工程师,12500.0,3,本科,8,深圳
数据分析工程师,11000.0,2,硕士,1,上海
Data Analyst 数据分析员,12500.0,2,本科,1,上海
Python开发工程师,11500.0,3,本科,3,广州
Java开发工程师,12500.0,2,大专,2,上海
AI解决方案开发工程师,11500.0,2,硕士,6,成都
Python开发工程师,7000.0,1,大专,6,广州
Java开发工程师,12500.0,3,大专,2,上海
服务器和系统运维岗（信息中心）,12500.0,3,本科,6,深圳
软件开发工程师(Python/Java)(006307)(职位编号：BGI006307),20833.0,0,本科,10,深圳
Java开发工程师,17500.0,3,大专,2,上海
论文代写,3750.0,0,本科,10,广州
软件开发工程师,10499.0,0,本科,9,北京
Python开发工程师,9000.0,0,大专,9,成都
数据库工程师,22500.0,2,大专,5,上海
系统运维工程师,11500.0,2,大专,9,深圳
Python web后端工程师,11500.0,3,本科,5,北京
后端开发工程师(斑马),11500.0,2,本科,6,上海
高级软件测试工程师,8000.0,0,本科,6,深圳
软件开发工程师(Python),22500.0,0,本科,4,上海
自动化测试开发工程师,11500.0,2,本科,8,上海
海外数据运营,15000.0,2,硕士,12,北京
Python开发工程师,15000.0,1,本科,7,北京
资深嵌入式软件开发工程师(职位编号：BC01),27500.0,5,本科,6,上海
数据库工程师,17500.0,2,大专,5,上海
DBA,19000.0,5,本科,2,北京
python/数据开发,12500.0,1,大专,7,上海
Linux软件工程师,20000.0,2,本科,7,上海
python Web开发,11500.0,0,本科,9,广州
零信贷风险分析师(机器学习）,16666.0,2,本科,1,广州
嵌入式软件开发Linux kernel/Firmware Engineer,20000.0,2,本科,6,上海
Python开发工程师,17500.0,3,本科,7,上海
云平台建设运维人员工程师,9000.0,1,大专,2,深圳
数据挖掘工程师（知识图谱）,7500.0,0,本科,11,上海
数据库管理员,17500.0,3,大专,5,上海
Technical Lead (Python Machine Learning),,5,本科,1,上海
实施工程师,7500.0,1,本科,6,广州
项目经理,14000.0,3,本科,9,上海
软件测试工程师,12500.0,2,大专,5,上海
Python开发工程师,6000.0,0,本科,9,深圳
高频交易研发总监,27500.0,3,硕士,8,上海
ROS开发工程师,15000.0,2,本科,7,上海
Python开发工程师,25000.0,0,本科,6,深圳
数据策略分析师(职位编号：65),35000.0,3,硕士,6,北京
软件测试工程师,11000.0,2,本科,14,深圳
Python开发工程师,33333.0,1,本科,7,上海
测试工程师,30000.0,5,本科,9,北京
SEO,8000.0,2,本科,9,北京
Python开发工程师,12500.0,2,大专,10,上海
商务智能及数据仓库工程师,7500.0,1,本科,8,上海
编译器/调试器基础软件工具开发工程师（成都）1464(职位编号：OPPO001464),22500.0,0,本科,3,成都
python后端工程师,17500.0,2,本科,5,北京
产品测试工程师,10000.0,3,大专,6,深圳
编译器/调试器软件开发工程师（成都）(职位编号：OPPO001464),22500.0,0,本科,3,成都
Python开发工程师（IDC1xhy）,20000.0,3,本科,6,北京
系统架构师,14000.0,3,本科,10,成都
Web引擎开发工程师（成都）1463(职位编号：OPPO001463),22500.0,0,本科,9,成都
Python Web全栈开发工程师,11500.0,3,大专,3,广州
软件测试工程师,17500.0,2,大专,3,上海
数据产品开发工程师（应届生）,9000.0,0,大专,5,北京
OS内核及虚拟化开发工程师（成都）1462(职位编号：OPPO001462),22500.0,0,本科,1,成都
Python开发工程师,12500.0,5,大专,7,上海
系统开发工程师,25000.0,3,大专,12,深圳
Web引擎专家（成都）1446(职位编号：OPPO001446),37500.0,0,本科,7,成都
Python开发工程师,27500.0,5,本科,6,北京
Linux运维工程师,12500.0,2,本科,7,上海
软件测试工程师,12500.0,2,大专,5,上海
软件开发工程师,14000.0,0,本科,10,北京
C++量化开发/python,22500.0,3,本科,10,深圳
运维经理,20000.0,0,本科,9,上海
信息系统维护(职位编号：006),10000.0,0,硕士,12,北京
Python数据工程师,18500.0,2,大专,4,上海
网络安全工程师,10416.0,1,本科,8,北京
安全运营工程师(J11634),12500.0,3,本科,8,广州
Python开发工程师,22500.0,3,本科,5,广州
Software Engineer(0282),12000.0,0,本科,2,北京
Java前端开发工程师,17500.0,3,大专,2,深圳
Python讲师,27500.0,5,本科,8,北京
投资经理,11500.0,3,本科,5,上海
Python开发工程师,8000.0,0,本科,6,上海
云计算开发工程师,18000.0,0,本科,8,深圳
软件开发实习生,12000.0,0,本科,1,北京
09212W-Python算法工程师(职位编号：09212W),29166.0,1,本科,4,上海
自动化测试工程师,17500.0,3,本科,1,深圳
数据库管理员（DBA）,22500.0,5,本科,4,杭州
月薪20-30K+Python讲师-上海,25000.0,3,本科,8,上海
CTA量化策略研究员,1750.0,0,本科,8,上海
游戏运维工程师,10499.0,0,大专,8,深圳
软件测试工程师,12500.0,2,本科,5,上海
Python开发工程师,15000.0,3,本科,1,广州
数据仓库实施（常驻龙阳路职场）,14000.0,3,本科,8,上海
服务器主程,27500.0,0,本科,14,深圳
高级Python软件工程师/Python构架师(职位编号：PT01),29000.0,3,本科,4,上海
机器学习工程师（机器学习与模式识别）,11500.0,0,本科,6,广州
图像算法专家,52500.0,8,本科,8,北京
c++/python 主程,17500.0,5,本科,4,广州
数据分析经理,15000.0,5,本科,9,深圳
SSD 固件测试工程师,12500.0,1,本科,8,上海
Python就业指导老师(J10736),12500.0,0,本科,5,北京
大数据工程师,30000.0,0,本科,2,北京
风控产品经理,15000.0,3,本科,11,深圳
python助教,10416.0,2,大专,6,北京
数据分析师,20000.0,2,本科,9,北京
嵌入式软件工程师,15000.0,3,本科,6,广州
python开发工程师,7000.0,2,大专,1,广州
数据工程师（BI）(职位编号：GZSZ01),9166.0,1,本科,3,广州
运维工程师,11500.0,3,本科,6,广州
Python爬虫工程师,9000.0,1,本科,2,上海
C++开发工程师,17500.0,3,大专,4,上海
PHP开发主管兼运维工程师,17500.0,2,本科,3,北京
数据分析主管,15000.0,5,本科,8,深圳
Python开发工程师(职位编号：02),15000.0,3,本科,7,北京
高级架构师,40000.0,5,大专,3,上海
软件测试工程师,12500.0,2,大专,5,上海
高级后台工程师/后台主管,30000.0,3,本科,7,深圳
Python Process Expert(职位编号：Compliance Operation Team),12000.0,5,本科,1,深圳
软件测试工程师,5250.0,1,本科,13,成都
测试工程师,15000.0,0,本科,5,深圳
Python高级开发工程师,22500.0,2,本科,10,上海
大数据开发工程师,12500.0,2,本科,3,北京
立体视觉算法工程师,30000.0,0,本科,8,深圳
RPA软件售前工程师（Python）,9500.0,2,本科,8,上海
DBA/数据库管理员,15000.0,0,本科,1,广州
软件测试工程师,15000.0,0,本科,7,深圳
[SQR48]Python开发,9000.0,0,大专,5,深圳
BIM二次开发工程师（Bentley）,9000.0,0,本科,4,上海
资深后台开发工程师,30000.0,3,大专,7,深圳
Java高级开发工程师,17500.0,3,大专,2,上海
Python开发（外包-咪咕文化）,11500.0,3,大专,5,成都
(高级)生信高级科学家,3600.0,0,硕士,7,上海
测试工程师,15000.0,0,大专,7,深圳
Python开发工程师,12500.0,3,本科,4,北京
机器学习岗,25000.0,3,本科,5,北京
后台开发工程师（3D试衣）,22500.0,3,本科,7,深圳
Python开发工程师,7000.0,1,大专,10,广州
iOS开发工程师,12500.0,3,本科,5,上海
运维工程师,15000.0,0,本科,5,深圳
ASIC Implementation Engineer,17500.0,2,本科,2,上海
图像识别算法工程师,17500.0,0,本科,9,上海
Python开发工程师,7500.0,1,本科,7,成都
ue4特效,15000.0,0,本科,8,上海
Python工程师,9000.0,2,本科,5,上海
算法工程师（数据压缩）,22500.0,3,本科,9,深圳
数据库工程师,22500.0,2,大专,9,上海
芯片后端设计工程师,22500.0,2,本科,2,上海
Python/Odoo开发工程师,27500.0,5,本科,6,上海
图像识别算法工程师,22500.0,0,本科,5,深圳
系统运维工程师,8000.0,2,本科,8,广州
资深工程师,30000.0,3,本科,7,深圳
IT 实习生 IT实习生 计算机实习生,7000.0,0,大专,5,上海
开发工程师（2019年应届生）,11500.0,0,本科,4,深圳
Python开发工程师,12500.0,3,大专,3,上海
数据分析师,7500.0,0,本科,8,上海
硬件测试工程师（2019届应届生）,7500.0,0,本科,6,深圳
Python开发工程师,22500.0,3,大专,11,上海
研究员（大宗商品）,12500.0,3,本科,10,深圳
计算机视觉算法工程师（人脸识别）,22500.0,3,硕士,9,深圳
数据库工程师,17500.0,2,大专,9,上海
Python开发工程师,20000.0,3,本科,5,北京
运维工程师,10000.0,2,大专,3,成都
研发测试工程师,17500.0,3,本科,12,深圳
初中级python工程师,8500.0,1,本科,7,成都
技术支持工程师,14000.0,3,本科,8,北京
策略分析师,21500.0,3,本科,13,上海
C++开发工程师,17500.0,3,大专,7,上海
Test Development Engineer-Python(职位编号：1238397),20833.0,3,本科,1,上海
运维开发工程师,12500.0,2,本科,3,上海
大数据架构师,20833.0,0,本科,4,深圳
python工程师,12500.0,2,大专,6,深圳
数据处理开发工程师,7000.0,1,大专,9,深圳
数据可视化实习生,3600.0,0,本科,1,上海
软件开发工程师(Python),9000.0,0,本科,3,上海
运维工程师,12500.0,1,大专,6,上海
数据分析工程师,12500.0,1,本科,7,深圳
Python后端主程,22500.0,5,本科,6,深圳
软件测试工程师,17500.0,3,大专,5,上海
运维经理,12500.0,0,本科,3,佛山
Python开发工程师,7000.0,1,本科,6,成都
Java开发工程师(职位编号：1001),12500.0,1,本科,2,北京
数据分析师,7000.0,1,本科,3,深圳
软件开发-Python方向（深圳）（金蝶天燕）,12000.0,0,本科,11,深圳
量化研究员全职实习生,4500.0,0,本科,12,上海
虚拟化管理软件(Openstack)开发工程师,10500.0,3,本科,4,成都
后台开发工程师,22500.0,3,本科,8,深圳
数据库工程师,17500.0,3,大专,5,上海
情报分析 / Data Analyst,17500.0,3,本科,9,上海
虚拟化平台软件开发工程师,10500.0,3,本科,7,成都
资深算法工程师(J190411025)(职位编号：J190411025),35000.0,3,硕士,7,北京
数据库工程师,22500.0,3,大专,5,上海
系统工程师(职位编号：SZZY001117),11500.0,3,本科,5,深圳
Linux开发运维工程师,11500.0,3,本科,10,广州
500强日企_英语售前技术支持Presales,14000.0,0,本科,5,上海
软件测试工程师,17500.0,3,大专,5,上海
测试工程师,19000.0,0,本科,11,北京
linux技术支持工程师,10500.0,3,本科,5,广州
NLP搜索算法工程师,20000.0,2,本科,5,上海
软件工程师,9500.0,0,本科,8,上海
Linux系统研发工程师,10500.0,2,本科,7,广州
Technical Art Trainee 技术美术培训生,12000.0,0,本科,1,上海
高级运维工程师,12500.0,0,本科,3,广州
安全服务工程师,14500.0,2,本科,9,北京
测试人员(职位编号：yonyou000986),19000.0,0,本科,7,北京
PHP高级开发工程师,42000.0,5,大专,5,上海
安全服务工程师（上海）,15000.0,2,本科,9,上海
软件测试工程师,12500.0,3,本科,6,上海
金融数据分析师,20000.0,3,本科,12,上海
硬件工程师(急招）,20000.0,0,本科,7,上海
安全评估工程师（北京）,17500.0,3,大专,8,北京
产品验证工程师/Product Validation Engineer,12000.0,0,本科,3,上海
软件测试工程师,11500.0,2,本科,6,深圳
测试工程师,14583.0,3,本科,4,上海
AI/机器学习/深度学习算法工程师,17500.0,3,本科,10,深圳
区块链开发工程师(虚拟合约),17500.0,2,大专,7,深圳
Node.js开发工程师,13000.0,1,本科,7,北京
数据库工程师,22500.0,3,大专,5,上海
AI- NLP总监(J12112),60000.0,0,硕士,1,上海
运维开发工程师,14500.0,2,本科,3,北京
系统运维工程师,12500.0,5,大专,4,上海
软件开发工程师,9000.0,2,大专,10,成都
风控高级经理/经理(J10174),35000.0,8,本科,13,上海
网站运维,9000.0,0,本科,6,北京
高级算法工程师/算法专家(J10046),27500.0,5,本科,9,上海
AI算法工程师,25000.0,0,本科,5,深圳
软件与信息服务专任教师,5000.0,1,本科,7,广州
高级数据分析(J10044),16000.0,2,本科,7,上海
PHP研发工程师/高级工程师(001934)(职位编号：001934),27500.0,3,本科,8,上海
工业互联网开发工程师,20833.0,2,本科,3,上海
硬件数据分析师 (MJ004146),18000.0,3,本科,7,上海
软件测试经理HD19027,12500.0,0,大专,4,上海
软件工程师--机器人-北京,37500.0,0,本科,9,北京
运维工程师 (MJ003912),20000.0,0,本科,7,上海
